endresult;expression;gen;inout;length;problem;run;score;search;task
1.0;make_tuple(0.12127815482861032, 0.13863301116199936, mkd, mkd, p, 7, xvar, 163, m);2.0;out;1.0;xgboost;11761327-899b-44a9-bc25-bbc3cf2ef373;0.9139;random_search_3000;9976.0
1.0;make_tuple(0.1414417810033539, 0.1613652204895018, 0.0016782326803668163, 0.09179133722283105, p, n, xvar, m, 0.37084494927240874);2.0;in;1.0;xgboost;90c9d8e0-5bbd-4097-bb4c-a3fb2d18522b;0.9521;random_search_3000;9952.0
1.0;make_tuple(0.1414417810033539, 0.1613652204895018, 0.0016782326803668163, 0.09179133722283105, p, n, xvar, m, 0.37084494927240874);2.0;out;1.0;xgboost;90c9d8e0-5bbd-4097-bb4c-a3fb2d18522b;0.9782;random_search_3000;9952.0
1.0;make_tuple(0.0665240462497223, mcp, mkd, mcp, po, po, 2, 8, p);2.0;in;1.0;xgboost;72a8bc6f-294c-489d-895d-b418c8ea6c32;0.9519;random_search_3000;9946.0
1.0;make_tuple(0.0665240462497223, mcp, mkd, mcp, po, po, 2, 8, p);2.0;out;1.0;xgboost;72a8bc6f-294c-489d-895d-b418c8ea6c32;0.9738;random_search_3000;9946.0
1.0;make_tuple(0.10009152523519121, 0.47757483823328145, mkd, 0.005511284835433286, 646, n, xvar, m, m);2.0;in;1.0;xgboost;502c6a84-8400-48e6-b390-4c211eed81c6;0.9527;random_search_3000;167141.0
1.0;make_tuple(0.10009152523519121, 0.47757483823328145, mkd, 0.005511284835433286, 646, n, xvar, m, m);2.0;out;1.0;xgboost;502c6a84-8400-48e6-b390-4c211eed81c6;0.9677;random_search_3000;167141.0
1.0;make_tuple(0.05726403340495326, xvar, 0.31264408606795185, mcp, n, n, 2, p, mcp);2.0;in;1.0;xgboost;3ce045a0-6adb-4b4a-89ee-f24ff8b220d1;0.9515;random_search_3000;146824.0
1.0;make_tuple(0.05726403340495326, xvar, 0.31264408606795185, mcp, n, n, 2, p, mcp);2.0;out;1.0;xgboost;3ce045a0-6adb-4b4a-89ee-f24ff8b220d1;0.9905;random_search_3000;146824.0
1.0;make_tuple(0.09631494577361302, rc, 0.004995761284228309, 0.4574446416390167, 3, n, 1, n, p);2.0;in;1.0;xgboost;62fdd545-1a5f-47e2-ab79-6509f9784cfb;0.9519;random_search_3000;14954.0
1.0;make_tuple(0.09631494577361302, rc, 0.004995761284228309, 0.4574446416390167, 3, n, 1, n, p);2.0;out;1.0;xgboost;62fdd545-1a5f-47e2-ab79-6509f9784cfb;0.9431;random_search_3000;14954.0
1.0;make_tuple(0.04139560554221546, 3, mcp, 0.04678652930721354, m, p, 0.17444582764303812, po, 0.5999417515674021);2.0;in;1.0;xgboost;29764d74-b6f7-4f14-a1c8-2ff60439659e;0.9522;random_search_3000;31.0
1.0;make_tuple(0.04139560554221546, 3, mcp, 0.04678652930721354, m, p, 0.17444582764303812, po, 0.5999417515674021);2.0;out;1.0;xgboost;29764d74-b6f7-4f14-a1c8-2ff60439659e;0.9288;random_search_3000;31.0
1.0;make_tuple(0.050055134383814155, mkd, 0.010525955826417513, 0.020056738305075535, n, po, xvar, m, po);2.0;in;1.0;xgboost;1b7f6104-2db2-47ce-a493-adc4a25976d5;0.9529;random_search_3000;167125.0
1.0;make_tuple(0.050055134383814155, mkd, 0.010525955826417513, 0.020056738305075535, n, po, xvar, m, po);2.0;out;1.0;xgboost;1b7f6104-2db2-47ce-a493-adc4a25976d5;0.9871;random_search_3000;167125.0
1.0;make_tuple(0.060093680275149, mkd, mkd, mcp, p, n, xvar, po, p);2.0;in;1.0;xgboost;efbcce3f-1b39-4bc3-aaf0-8c876eaebbff;0.952;random_search_3000;9977.0
1.0;make_tuple(0.060093680275149, mkd, mkd, mcp, p, n, xvar, po, p);2.0;out;1.0;xgboost;efbcce3f-1b39-4bc3-aaf0-8c876eaebbff;0.9959;random_search_3000;9977.0
1.0;make_tuple(0.050886436565918125, 0.005231130284570757, rc, xvar, p, n, xvar, m, p);2.0;in;1.0;xgboost;edb997ac-2b08-4f89-8c9b-e0c465f6af8d;0.9497;random_search_3000;9950.0
1.0;make_tuple(0.050886436565918125, 0.005231130284570757, rc, xvar, p, n, xvar, m, p);2.0;out;1.0;xgboost;edb997ac-2b08-4f89-8c9b-e0c465f6af8d;0.9776;random_search_3000;9950.0
